264,3749
235,4664
676,1283
912,3764
309,2100
632,3988
21,3311
747,1152
313,4941
770,342
87,1365
775,4065
66,4523
925,4677
92,4708
180,3756
477,2525
925,3560
29,1228
412,2588
228,3680
263,3574
880,3028
389,1927
928,1597
698,4136
981,4716
698,1306
558,2707
799,4415
694,2411
902,853
961,1485
352,716
34,3272
416,190
426,3404
70,1750
626,2729
95,396
180,4385
451,1472
153,2567
449,1577
31,3004
121,2464
557,1634
315,3107
586,2688
420,3778
221,2975
989,1043
66,1619
35,1234
592,3019
181,1416
596,3968
91,2389
16,4397
259,4161
371,830
906,1816
554,4905
648,706
123,4875
855,55
500,3928
657,1112
219,4735
236,1214
436,345
175,2705
570,3694
671,707
730,3571
868,3589
818,2945
899,1795
996,1322
47,3780
376,3084
698,4998
475,1626
29,3917
354,1774
599,3207
990,1926
232,1846
512,4283
38,788
832,4810
851,4991
187,689
681,1069
281,1880
627,1209
819,1858
122,1960
120,2062
334,4291
64,1520
837,1529
574,4586
641,4035
824,399
738,4088
61,2258
804,2820
706,2469
826,1071
11,3454
97,1870
413,3772
633,3420
233,3489
14,3758
840,2984
481,1711
110,4174
190,4495
697,3861
349,2550
794,1922
730,459
573,3805
506,1085
265,394
101,1117
906,432
730,3482
854,1126
244,4302
832,3922
685,1270
263,930
364,2561
188,1748
237,3261
911,2782
204,4828
576,2075
856,3309
439,544
165,1850
240,294
933,3550
699,4057
456,2925
165,3907
389,3759
409,4231
737,533
749,3203
355,1710
745,4061
816,2152
113,1022
258,4722
44,3832
426,4350
512,3834
14,845
900,199
854,1606
711,3487
804,3626
5,1552
410,217
283,2048
203,2589
658,1509
772,1033
188,73
528,1196
243,3777
302,2357
132,3163
652,4099
629,3149
981,2384
168,3807
405,1775
769,3353
612,215
593,3040
593,3093
213,926
360,1551
369,1645
790,3962
588,1557
375,460
530,3024
863,2809
376,2745
816,1221
130,2087
630,2522
549,4746
107,3766
871,721
231,1528
263,1949
130,3479
243,3375
973,4377
352,2679
512,920
812,1657
195,2217
770,2228
496,2922
560,248
817,1552
576,1575
791,2931
714,1552
365,3616
41,73
514,4923
125,94
294,4679
368,4556
549,1032
132,597
796,60
192,337
518,789
120,3105
774,972
154,4741
743,4669
982,1400
233,3178
951,4592
199,1568
67,788
911,2823
117,1597
456,4004
222,1518
995,65
404,2554
88,1935
330,1193
600,2320
771,2925
864,2458
242,37
416,4354
928,4565
962,2474
906,1629
670,2614
45,4793
994,3806
168,2436
502,448
481,3133
439,716
298,97
185,212
246,3868
422,857
798,924
815,355
560,3844
987,2346
678,2701
922,4827
589,2986
424,1371
414,4504
625,1806
156,1977
603,2007
139,4893
367,1045
428,4807
861,468
228,4602
485,4580
137,788
463,514
565,3688
664,3073
331,3442
981,1986
62,4008
594,2935
276,814
916,662
590,2645
129,3131
856,2290
532,961
233,2836
484,1394
486,963
986,4770
288,4204
435,1183
588,3513
178,2027
966,4519
65,2232
224,2570
274,434
134,1821
414,4550
859,1342
282,1968
299,255
857,4740
465,405
567,48
907,93
485,1850
836,1301
462,1441
741,4519
601,4975
673,2977
514,2940
232,2632
