514,2401
403,2279
946,2816
872,815
739,3350
510,3996
176,327
473,2155
872,4762
354,3478
274,2949
896,3330
360,4008
348,1057
114,2262
682,4532
603,3529
835,4138
312,4365
41,1401
94,1669
840,3859
889,87
838,1798
756,3384
363,4395
175,640
445,2155
197,946
10,3936
256,3860
752,1562
146,2024
298,501
59,1448
308,2851
589,548
868,1878
781,4647
356,2285
151,3211
264,3604
396,975
864,4652
659,1378
940,4874
155,4993
970,3823
410,2223
964,3027
400,3550
945,1862
347,127
286,481
607,144
59,1668
190,2687
395,3569
820,3460
632,269
519,4066
824,3639
262,4308
908,4909
401,2603
738,506
649,4394
364,1652
29,423
183,4746
778,3021
547,4747
458,354
90,1197
803,433
846,3114
456,4978
155,3255
193,1022
548,4019
800,3715
864,1580
976,2522
142,3239
257,2775
200,4909
786,3959
887,4781
534,1805
828,3127
622,2351
588,3054
889,615
764,4797
516,908
786,4831
484,4355
414,1793
252,2477
946,3514
324,2456
353,3533
634,1038
589,929
393,1968
574,2546
575,2418
949,692
324,1966
991,283
926,1435
87,959
753,187
483,3660
897,2847
824,415
294,1228
235,4243
520,2782
745,2117
237,3015
639,1769
473,605
256,2798
893,1995
777,1680
656,1897
177,2340
554,381
346,2173
899,2172
107,2471
545,2124
429,4096
138,202
255,1386
114,3592
557,870
297,1738
299,3171
167,3232
500,754
333,3925
768,4608
490,496
257,3183
726,3368
477,2870
315,3278
386,2434
78,4773
387,1909
881,1920
615,1863
383,4144
335,1308
569,1772
690,1066
992,4374
411,2192
848,1098
937,3295
27,4727
311,817
204,2741
476,4793
535,426
921,4365
956,3697
701,405
909,2560
254,1078
692,2770
959,4280
942,2644
841,4870
623,3372
606,1279
741,955
297,2406
171,51
690,2273
233,3848
960,3003
769,2729
304,3701
965,3384
811,3829
412,1542
102,26
356,3375
2,2300
801,86
487,1002
844,3481
19,2695
500,4155
475,2867
535,4580
700,3983
334,332
528,776
916,4521
793,3302
83,1864
279,1088
643,596
964,4703
421,2404
961,34
936,2566
459,687
370,173
690,1522
444,4368
931,3656
472,1390
266,1708
521,3562
142,3293
335,1543
512,399
156,864
677,2049
97,4207
62,2857
110,3082
90,45
671,1726
486,3359
212,2928
391,2469
44,3484
221,4597
998,3347
494,1499
475,2800
108,2604
833,3844
93,3396
430,4681
152,1761
201,2551
363,63
518,2804
438,4490
457,2568
141,2501
815,671
918,2034
12,2693
668,443
828,1001
901,976
106,3576
112,1928
813,2662
17,2651
151,3053
926,3898
271,3082
162,4934
801,1275
794,4037
436,4452
378,4450
646,1992
517,308
232,368
975,4913
895,4646
751,1408
936,255
13,1800
854,4923
597,1914
48,4647
435,4926
521,2593
335,384
189,2935
341,435
276,2556
299,1508
782,4068
839,905
650,389
741,3229
367,1099
766,1634
190,4071
446,4737
243,445
278,4533
21,1581
406,2514
877,4717
597,2030
209,3283
475,2238
632,3363
807,4111
69,1694
117,4435
119,4711
977,999
222,3781
727,3346
780,202
119,135
607,2416
800,1065
985,3978
202,1881
581,3638
637,2010
766,1520
109,2157
888,4267
381,4915
885,4956
868,969
419,4359
785,3906
851,252
754,343
465,3547
173,4110
685,4165
833,4015
643,2642
989,2569
642,511
91,84
80,2288
142,4847
359,2633
185,2940
224,4224
372,4734
202,1304
95,3061
735,4352
234,2467
267,3038
360,2710
10,3153
218,4470
418,663
47,1197
515,415
544,3694
879,4789
769,2666
259,4466
424,1841
421,2621
376,3472
543,3567
885,1867
89,3845
777,3882
317,2742
351,961
111,3848
717,4749
20,2473
837,144
73,2783
991,2871
992,715
351,3524
275,3010
899,4239
626,2380
943,1552
103,1872
879,307
195,4400
665,4171
41,673
59,1631
512,4358
587,294
568,2679
604,1246
557,4507
933,3925
570,4028
263,4039
288,1345
709,4646
85,993
789,1991
3,1092
460,4816
514,2035
231,1679
843,1939
459,2278
745,1203
597,3983
928,4592
507,4193
116,1585
253,1609
304,2836
576,4144
728,1863
153,1588
570,156
616,2921
232,2040
282,362
361,2961
553,89
572,673
948,1239
635,452
971,946
737,1017
664,4360
40,1748
859,330
596,3007
869,4239
239,4446
222,4339
84,2373
477,1286
783,4551
274,4313
895,4576
890,4497
202,4317
754,2372
363,4414
459,3945
314,4676
80,2584
380,4028
582,1627
737,1521
305,3895
578,4633
309,2452
413,2728
377,1642
562,4594
513,1281
601,1411
860,1952
288,505
307,3540
283,3275
528,3614
187,3852
819,251
466,4755
668,707
678,3541
319,746
717,229
91,373
209,2974
813,3861
742,3306
812,1193
310,3470
656,3978
510,353
5,2451
544,3060
390,95
852,2831
654,4065
857,2162
936,3038
705,4929
575,210
191,1874
670,4454
665,3660
559,4390
522,4460
936,2280
46,3828
419,3313
423,4536
490,3735
403,4422
