240,20
735,12
3,12
205,10
162,7
977,4
803,8
494,7
327,10
878,7
332,9
394,3
412,0
712,10
563,12
617,14
620,19
663,22
441,24
843,0
467,14
689,5
970,3
1,6
301,15
325,4
406,20
371,24
680,10
308,14
189,16
97,17
453,2
665,7
464,13
675,16
495,17
924,9
988,20
974,15
376,6
583,22
168,15
151,10
187,1
514,24
924,23
901,19
32,7
110,18
854,15
742,5
130,24
446,20
770,5
707,9
855,10
581,2
827,9
648,21
563,7
711,5
286,20
804,20
536,22
611,4
279,5
332,16
324,16
922,2
868,7
969,24
638,23
898,9
73,11
337,12
392,21
816,5
396,15
936,0
180,11
530,14
621,12
614,22
515,9
515,5
846,19
203,1
868,10
422,0
944,10
284,15
969,17
403,22
657,3
566,4
608,22
18,6
894,23
8,15
151,9
841,19
79,24
224,1
160,7
886,5
580,1
847,9
805,3
162,9
538,6
266,23
319,3
480,19
25,9
294,10
199,19
4,6
541,14
423,20
909,4
747,0
936,19
241,8
408,5
265,9
487,14
901,16
603,17
702,17
874,18
463,7
262,5
710,15
108,16
145,3
231,0
511,18
541,1
21,7
951,1
787,4
526,0
677,6
410,11
771,1
394,18
607,24
140,18
932,8
113,3
601,14
66,13
358,8
869,7
597,14
333,7
662,12
298,2
92,22
776,7
929,2
414,13
983,15
744,9
200,3
421,1
359,0
84,0
600,6
381,12
678,23
361,3
396,4
642,8
240,21
681,5
700,18
972,2
872,19
594,23
659,21
984,7
967,12
432,4
851,4
239,12
533,19
618,15
178,1
391,23
515,11
624,4
851,7
872,4
184,5
59,10
389,21
729,17
372,17
840,3
566,20
377,9
460,18
92,24
258,16
478,11
140,1
788,15
679,7
600,10
932,23
358,10
679,10
38,7
159,23
315,1
312,22
961,12
925,15
245,13
379,1
610,1
726,12
822,2
458,10
71,0
501,15
950,24
192,10
196,19
128,14
398,19
87,15
56,6
611,9
258,7
451,5
810,24
476,1
946,2
586,3
257,2
600,23
928,1
512,3
646,17
539,21
650,7
877,6
974,20
225,23
303,7
894,14
111,20
760,18
816,10
422,4
673,17
499,12
939,19
329,11
668,23
873,9
468,5
858,14
19,10
199,4
192,8
875,13
471,6
753,10
912,10
794,0
881,24
156,7
232,1
706,6
588,5
398,4
24,19
433,5
810,18
934,0
203,11
76,2
644,4
25,22
384,8
875,1
651,21
764,5
63,18
669,11
907,0
891,23
597,13
20,3
821,11
881,2
917,23
921,12
708,17
526,2
971,21
562,5
170,14
225,18
531,15
459,24
464,14
616,20
308,12
988,7
878,19
932,10
495,8
310,22
308,4
548,12
659,21
452,20
330,9
214,0
658,10
371,23
32,20
432,17
252,1
860,9
579,18
554,15
343,17
226,6
689,3
10,2
246,5
862,7
159,5
477,6
262,19
385,21
913,2
452,18
109,23
212,0
98,2
372,19
0,23
762,4
158,17
202,19
808,0
744,17
39,4
718,8
442,18
433,2
434,20
935,6
973,4
956,11
272,22
873,16
749,13
330,4
81,0
866,14
264,9
275,18
170,14
350,10
251,8
662,20
438,5
951,14
101,22
786,9
191,22
116,18
422,19
783,8
670,10
242,22
682,5
871,0
520,15
542,16
210,19
239,16
508,14
24,6
4,15
485,16
839,7
984,21
705,17
643,12
189,10
230,8
384,12
86,2
940,2
453,2
515,8
52,7
412,20
458,14
569,0
915,0
27,6
308,14
35,21
460,22
590,5
579,19
807,6
316,11
666,4
106,10
447,7
493,20
593,17
249,10
752,6
859,14
823,17
930,24
436,4
254,9
652,9
517,20
790,24
707,22
924,11
946,21
959,5
289,4
303,5
621,9
579,7
217,6
584,17
773,1
819,18
470,13
152,16
20,1
806,5
463,9
578,11
768,23
180,4
793,23
603,12
468,16
28,17
479,24
777,3
448,0
359,23
472,22
303,0
292,9
626,7
179,0
72,15
559,0
300,18
923,23
982,24
178,22
227,24
689,21
297,14
803,16
111,10
849,5
705,6
601,10
999,9
869,12
927,22
697,18
317,11
919,21
463,1
979,9
973,11
281,8
431,22
148,14
99,20
345,2
700,24
357,12
262,1
613,3
317,7
502,7
851,14
287,11
648,5
244,8
344,7
555,5
730,8
534,18
961,9
601,15
183,5
758,17
57,8
980,12
671,24
295,0
605,1
432,21
393,4
134,10
623,20
752,9
938,21
383,13
29,16
273,24
394,11
177,21
910,13
376,8
841,18
797,12
472,23
330,14
733,19
200,3
55,23
252,17
259,1
64,14
60,16
590,13
309,14
848,4
917,8
854,0
879,4
604,12
790,0
151,6
864,7
201,4
51,11
937,15
506,17
30,9
243,18
248,6
868,3
186,18
647,24
835,7
356,24
955,20
694,17
265,23
257,0
295,10
175,0
341,1
333,23
517,13
279,10
194,12
261,7
741,10
845,24
859,23
5,16
551,6
928,0
627,9
19,0
346,22
347,17
660,0
53,14
439,23
287,7
508,13
827,4
885,3
325,4
346,8
771,19
510,14
693,5
761,5
898,19
200,17
599,24
687,2
14,6
142,4
624,21
406,6
15,10
353,2
618,15
506,10
535,22
382,9
882,21
210,13
870,23
426,10
398,14
194,22
608,10
960,19
977,3
234,5
700,14
66,15
82,1
657,12
770,20
924,9
701,23
121,5
922,10
118,11
214,0
785,18
424,22
322,22
651,3
70,2
589,9
982,16
916,7
565,16
410,7
291,21
812,24
108,17
945,12
798,20
815,22
333,5
139,19
244,23
700,18
58,15
465,22
725,19
335,20
514,16
888,8
855,0
184,15
444,7
872,7
520,2
602,18
101,1
981,17
110,22
653,2
729,11
840,2
334,14
990,6
542,0
883,11
839,15
597,22
638,3
995,11
356,2
602,6
167,23
473,23
324,1
333,24
160,22
42,7
554,10
762,0
887,10
231,1
633,16
581,7
786,9
623,19
686,15
8,7
541,2
490,18
847,13
565,12
456,6
159,14
359,5
824,13
752,6
106,11
177,7
523,7
495,6
808,21
324,12
36,13
101,12
531,16
56,14
753,15
123,18
914,0
620,5
253,13
755,1
82,9
350,13
531,7
580,2
505,4
917,14
337,9
420,21
376,1
771,23
545,0
889,14
541,17
689,17
893,7
247,12
988,12
802,4
809,15
603,9
836,14
970,7
336,11
599,16
404,9
699,2
653,2
910,14
807,18
52,9
342,13
74,22
586,4
285,15
675,21
403,13
842,21
330,21
359,14
101,12
892,21
546,9
185,24
846,24
855,17
694,22
496,20
102,7
108,8
874,24
741,0
726,5
379,20
106,10
42,5
155,13
256,13
399,3
159,11
80,15
373,24
473,23
30,10
159,13
105,13
363,14
659,22
466,21
69,21
582,24
306,19
56,20
716,12
50,7
797,7
993,21
9,6
594,9
678,16
47,19
458,10
999,11
38,15
213,3
569,9
11,5
647,20
688,22
110,20
404,1
177,0
215,24
959,6
705,13
787,9
443,16
522,20
175,5
128,15
747,4
3,3
369,5
582,14
459,2
609,15
542,15
535,6
684,5
47,2
91,22
6,12
393,10
720,13
980,20
911,20
529,17
828,9
467,15
855,4
108,14
184,23
850,14
351,14
547,5
848,8
476,18
170,17
990,7
866,11
255,21
191,7
847,14
52,18
531,22
542,18
954,12
571,14
921,20
932,7
89,23
455,16
848,15
516,23
717,1
196,7
924,17
768,11
223,24
292,12
105,17
343,9
385,7
87,7
451,7
642,3
378,14
119,4
874,17
658,21
286,6
832,7
667,4
728,8
412,6
617,3
992,24
528,3
191,2
637,2
52,23
750,9
209,8
820,4
726,6
350,5
398,24
33,3
435,17
665,21
906,19
619,8
809,18
96,8
98,19
516,3
164,24
547,22
558,19
266,9
974,2
353,24
817,15
385,14
548,6
326,21
327,2
839,1
809,23
137,0
785,19
826,15
732,17
894,21
904,19
237,10
787,16
478,13
582,1
591,17
548,1
130,19
612,17
982,5
543,11
962,13
409,23
643,8
33,3
40,8
918,5
389,2
927,4
238,15
964,23
832,1
918,19
500,10
418,13
161,10
327,21
36,21
717,10
236,18
769,3
650,11
708,13
501,4
174,5
251,24
658,23
186,17
440,1
831,4
266,8
863,17
654,19
815,9
738,24
802,5
187,8
122,18
659,19
846,14
175,10
98,23
556,17
326,24
838,0
663,17
495,18
418,6
663,5
649,15
640,13
681,18
162,15
773,2
79,16
447,6
55,18
299,5
354,13
16,4
58,2
779,18
593,12
692,19
234,9
49,10
553,10
822,19
697,16
506,24
969,9
339,2
869,7
183,20
867,19
71,14
242,0
767,13
962,13
936,18
592,12
280,10
435,18
623,13
246,20
720,3
851,1
231,12
659,23
415,9
682,0
638,14
616,11
705,7
286,16
365,12
421,14
192,22
226,1
926,4
701,6
892,7
713,0
512,10
751,4
952,21
795,13
782,19
58,24
765,0
857,22
83,13
17,11
265,4
640,24
351,12
841,3
986,14
435,10
897,16
735,4
436,13
349,23
848,11
558,8
464,0
437,23
392,20
582,21
283,6
750,0
398,15
629,8
926,1
695,20
835,1
578,16
907,16
673,20
807,18
108,0
930,18
513,24
628,20
114,20
885,20
428,21
664,8
156,2
583,7
803,16
412,10
908,10
558,22
86,22
123,1
384,6
200,16
60,4
362,10
781,6
674,9
395,1
737,11
124,13
609,1
476,1
489,10
54,9
262,15
231,24
210,4
144,1
574,13
371,4
806,9
545,23
355,13
22,16
114,8
825,18
351,4
516,7
2,23
970,0
717,20
881,15
584,6
473,17
58,20
258,10
122,18
489,15
160,9
608,16
153,8
571,18
61,14
251,16
865,11
91,18
946,18
497,23
200,3
364,9
736,11
119,23
445,9
419,0
63,16
812,2
367,22
854,18
442,17
295,12
547,14
388,15
505,21
444,4
306,5
87,13
29,19
543,3
146,13
261,2
142,22
899,3
90,12
284,0
68,19
131,19
110,13
654,12
589,11
899,0
810,2
621,20
144,17
407,6
638,19
230,19
289,15
628,8
296,10
753,1
330,20
367,3
677,9
756,3
859,3
261,23
882,18
417,22
186,23
870,3
641,15
643,16
859,5
691,12
101,3
684,8
944,0
233,7
177,19
928,9
204,8
155,11
230,8
82,21
32,10
721,14
229,19
322,2
575,5
886,14
825,24
369,5
923,14
564,7
733,3
924,17
871,5
435,15
212,14
865,8
799,11
235,18
294,24
210,22
935,20
667,12
239,8
995,3
27,6
988,0
617,24
804,11
796,9
486,13
71,11
988,5
509,24
444,8
109,10
971,16
148,22
38,2
682,19
509,11
686,19
843,10
133,11
489,10
388,22
237,5
420,8
4,3
653,21
392,3
917,5
996,6
923,11
380,19
633,5
437,23
181,16
85,12
516,22
873,17
439,21
108,21
134,21
285,4
572,2
724,16
561,21
182,9
53,9
818,24
456,13
436,13
954,23
757,15
664,21
969,19
475,20
636,13
76,8
74,18
287,13
562,13
719,12
547,15
806,23
86,1
197,19
171,10
142,8
161,17
862,4
57,11
984,24
261,15
809,23
766,16
618,13
858,0
588,20
774,4
347,17
821,22
819,7
43,3
47,16
554,21
10,9
252,13
542,8
535,24
499,13
913,22
191,19
34,3
124,22
572,13
140,19
74,11
713,6
791,14
477,14
77,4
642,2
488,11
900,17
606,7
678,17
189,15
343,5
444,24
995,1
535,21
407,8
159,9
940,9
167,1
554,21
985,11
327,7
51,0
723,23
443,20
508,9
651,12
158,8
237,24
720,3
914,16
772,12
629,12
955,6
469,4
72,10
398,7
887,5
78,24
960,12
419,18
24,22
968,9
928,15
555,5
571,1
648,13
542,24
436,9
829,0
371,16
584,4
394,4
487,12
776,5
433,23
894,23
745,17
20,15
7,2
845,24
607,22
408,0
880,18
893,1
439,2
110,13
611,7
265,6
665,2
40,7
553,10
960,6
421,18
486,14
592,18
248,22
548,24
130,0
752,10
249,22
383,9
536,22
931,0
955,14
276,15
556,19
474,9
586,3
805,1
966,13
526,2
977,15
175,10
796,2
8,23
638,0
573,3
926,3
749,4
745,15
189,16
13,16
836,15
13,23
334,22
464,4
381,2
895,10
510,4
545,20
321,17
165,17
474,6
93,2
232,22
654,23
664,5
290,21
499,20
768,22
877,10
469,7
517,18
616,24
257,7
937,15
705,4
561,4
974,6
484,6
539,11
159,9
419,12
738,5
11,10
949,6
467,1
271,20
409,22
645,0
217,6
206,8
486,0
147,21
594,14
617,10
536,24
324,5
165,0
888,24
383,9
558,19
636,14
754,12
794,13
752,0
555,7
778,15
318,3
606,16
606,14
937,6
982,1
813,16
309,1
483,24
445,11
337,14
806,24
680,6
602,20
640,14
375,8
999,13
979,3
976,22
121,11
457,12
837,14
74,10
851,24
188,2
121,23
35,16
70,11
699,4
803,8
871,1
276,10
66,3
587,21
363,20
522,17
150,20
282,21
684,4
427,8
67,5
782,16
686,6
817,6
60,10
851,23
452,9
730,0
574,3
602,23
275,0
64,17
649,16
446,7
244,16
949,4
260,2
509,13
525,21
835,24
866,21
821,2
210,14
599,0
984,6
469,13
511,18
625,15
490,3
559,22
438,11
2,14
345,11
349,22
705,9
784,3
284,7
899,18
834,14
248,11
47,13
403,16
510,23
729,22
146,21
348,19
864,12
932,11
796,10
741,6
91,1
713,12
136,18
155,7
689,16
595,21
939,19
757,17
496,1
763,16
374,23
881,24
483,6
621,2
651,15
287,16
844,14
813,0
224,21
646,2
552,3
497,19
903,21
928,23
63,23
203,15
662,15
281,23
66,10
130,2
818,15
832,24
715,7
197,12
730,13
623,20
2,13
252,14
706,13
618,6
733,4
829,7
43,3
131,0
411,13
187,10
322,20
849,3
755,8
629,20
487,5
978,19
181,12
889,9
217,24
421,21
623,3
345,22
214,8
398,5
750,8
44,15
294,0
832,10
37,4
941,11
804,0
143,6
465,22
36,12
973,20
636,8
132,1
951,15
589,5
150,14
244,23
308,2
437,16
426,8
44,23
604,23
306,9
428,21
923,5
34,17
425,17
144,14
455,18
864,12
861,10
497,0
683,14
942,9
227,12
965,23
441,1
997,10
229,4
683,4
313,17
417,22
145,3
826,23
475,5
374,7
342,1
603,18
358,0
104,2
183,20
230,13
64,9
411,20
108,22
205,5
546,22
710,10
391,1
57,19
850,22
636,21
518,20
741,14
650,24
191,14
93,3
299,14
73,8
368,17
761,16
591,22
267,14
414,13
636,23
172,16
979,24
262,2
711,19
418,11
171,17
832,4
643,16
980,19
698,4
530,4
29,2
101,11
190,11
491,20
256,11
263,3
92,20
595,16
179,0
576,18
20,16
272,12
288,16
289,18
473,23
521,19
220,20
518,2
559,4
564,0
549,16
135,0
866,17
690,16
540,13
162,3
471,16
945,18
12,6
785,14
579,12
265,23
516,10
671,22
700,19
545,0
827,4
27,12
460,4
164,14
228,1
967,12
303,3
802,4
664,4
210,22
253,15
204,18
769,0
882,20
256,20
539,0
198,8
52,5
634,9
969,11
273,17
627,19
836,6
424,2
863,8
606,19
955,21
243,7
254,11
918,4
117,2
108,12
20,8
845,9
475,1
189,18
507,16
835,17
138,8
234,18
468,22
578,7
628,13
718,20
944,15
133,12
641,8
574,16
100,6
243,16
246,15
713,5
298,18
444,8
439,17
19,5
802,16
853,14
965,22
618,24
963,21
110,24
544,12
212,20
431,21
441,20
83,13
429,14
941,15
421,17
336,23
633,3
42,1
895,18
52,18
506,24
509,20
93,19
76,6
727,18
969,22
879,1
564,15
52,19
786,10
376,13
463,18
469,0
342,23
139,23
664,17
551,6
648,7
147,5
176,23
918,16
561,14
632,19
965,24
970,20
734,16
326,16
674,18
28,14
307,5
608,21
337,3
700,4
24,5
170,12
758,18
927,20
151,16
308,24
644,2
522,20
665,21
215,8
942,19
665,11
13,16
624,1
353,7
6,2
661,23
920,3
846,19
864,10
239,20
876,9
315,17
629,16
74,22
187,7
29,23
248,24
890,15
73,24
104,0
482,15
886,24
481,22
368,2
272,5
228,17
679,23
220,8
81,18
734,1
898,24
256,11
299,10
441,8
232,19
937,9
697,0
499,22
88,4
733,16
922,5
218,9
265,17
276,10
505,11
563,10
436,5
370,4
664,7
760,21
962,2
842,5
523,2
374,12
10,18
532,4
467,2
142,16
446,2
885,1
211,9
703,19
848,10
772,11
274,21
842,8
144,6
948,12
578,19
256,18
52,10
180,2
904,19
553,15
252,13
542,18
487,8
679,15
288,6
25,2
667,0
311,7
154,11
521,14
464,10
223,22
262,20
648,20
667,11
971,12
291,2
89,17
956,19
887,6
620,2
885,19
543,6
357,11
773,22
578,14
875,8
299,19
915,16
355,8
166,14
830,20
796,14
53,14
374,19
933,3
452,7
30,5
851,1
586,18
827,21
805,1
322,3
870,17
346,0
641,10
955,22
768,14
200,9
170,0
475,18
775,15
947,21
613,2
557,22
626,2
408,8
434,12
122,11
463,9
870,9
148,6
907,3
261,10
634,6
53,16
534,18
598,4
159,19
521,3
923,10
3,20
466,2
289,21
424,10
243,0
961,3
870,23
443,4
560,5
394,17
994,24
717,11
65,14
618,2
614,15
14,10
797,17
885,3
24,17
827,4
614,2
228,8
878,22
414,24
553,4
85,24
662,5
827,12
15,14
527,12
647,5
985,12
688,5
573,19
655,16
83,21
199,10
133,11
351,15
782,17
162,12
336,24
34,6
571,1
55,19
327,16
322,9
358,6
33,5
963,1
645,17
295,5
260,10
90,6
555,14
289,0
354,21
913,4
617,17
451,2
562,8
613,15
893,4
457,20
52,12
337,8
811,10
678,17
944,0
720,5
210,10
940,12
758,8
594,4
489,11
933,24
377,10
316,2
930,9
240,13
985,24
21,19
316,7
463,2
535,20
495,14
188,10
961,18
512,1
580,21
587,18
370,23
404,19
579,6
558,1
839,20
233,9
734,13
864,23
465,14
392,20
77,22
845,18
802,9
224,5
441,13
635,10
642,15
821,17
535,7
198,0
163,23
298,15
460,5
479,2
375,9
589,21
311,24
554,16
772,4
772,7
729,24
223,12
382,8
197,14
797,9
403,19
383,1
504,1
235,24
123,4
98,10
603,22
60,12
567,17
847,9
324,11
416,6
251,11
218,8
951,22
419,10
923,24
414,3
462,21
179,9
745,21
931,16
444,11
928,4
771,18
313,16
604,7
316,4
707,22
114,20
575,6
987,22
654,18
885,2
492,5
155,14
384,18
159,14
286,11
217,24
331,11
916,0
58,15
990,14
538,9
884,8
771,13
94,14
162,0
816,24
608,10
364,15
399,16
746,9
626,14
566,21
818,19
392,14
76,12
978,9
859,3
660,4
384,11
886,23
194,6
726,6
208,12
366,3
315,14
970,2
101,2
864,23
682,16
87,0
954,17
204,14
993,16
424,16
480,6
281,15
62,0
268,2
261,22
813,11
86,12
740,10
162,15
779,24
483,0
38,10
729,6
104,7
598,4
444,18
946,8
256,20
652,14
34,5
576,9
234,3
911,16
513,3
967,6
655,10
886,15
71,19
111,11
375,2
382,1
232,22
155,6
454,4
850,12
245,16
844,4
218,12
303,0
323,16
690,10
989,10
404,18
686,9
538,14
718,24
523,10
