3280,12116
1913,16734
1711,3072
1916,21158
2858,11608
4784,18845
3458,6186
1555,10980
612,3567
3149,18706
857,61
830,1430
530,8709
3859,15171
570,13540
2599,18599
1990,16133
4554,22286
4010,12287
926,4477
4214,22113
3891,19831
2189,19429
151,24250
2247,13550
4030,5694
2750,23204
1068,13685
4123,5047
2782,17325
710,5341
1226,18404
1649,6366
1690,4763
4964,18075
4795,12150
3466,7700
226,10582
706,18099
1641,12694
2478,5473
2438,15159
2195,22707
273,14206
4160,5095
3567,7101
1859,20586
1909,20063
2934,13280
2104,13925
4288,12722
447,14613
3514,23473
3504,20928
4472,2383
1378,19919
2668,7332
4465,14030
1026,1796
254,11704
2180,23699
1256,23357
751,4516
553,5008
926,15192
4829,23751
3469,797
3720,6784
244,15858
4657,19501
812,3560
2387,10339
86,22926
4176,5470
4768,137
2849,23609
621,13698
2200,21631
1545,12357
1206,7748
3394,4732
1924,7994
446,13792
1769,20815
1635,17244
4720,8970
3271,8439
2133,134
4116,10630
4066,13642
2572,14381
301,24951
498,2386
877,15693
2231,23486
4736,10661
2745,1317
1665,24273
2611,21487
638,21488
945,23054
1076,16441
2489,2809
2310,5686
1255,12835
1579,16689
3072,10581
2617,24352
2566,78
1452,21918
4408,1528
1373,1043
73,1557
2033,10253
3497,24819
1638,23659
1728,2083
184,13473
4507,3605
2350,6617
3426,6270
1744,23824
3466,7967
2481,22127
3920,3149
2621,7235
4140,24032
2673,22904
3687,9371
954,10838
1555,21169
4923,15273
2848,17959
1531,22763
4433,23480
1375,22023
4912,17007
3633,8702
3454,13144
2058,15280
2407,2866
2753,14730
905,3855
1429,5369
1844,720
1472,23608
2916,135
2515,13449
2403,8696
2069,23138
4348,14610
1547,3295
2905,17129
2340,7177
3011,12112
741,19229
1974,10404
882,9259
3378,2544
4849,6558
2091,23220
3710,22461
1897,18946
4049,16627
2531,11758
1973,4822
2642,22326
2344,18120
2969,23605
3549,7924
3904,15911
1630,14336
4166,7552
1231,12249
2780,11315
1744,18990
4525,13905
2994,14615
3002,24500
2926,1360
4434,17426
214,2423
3584,3817
3100,22132
3556,6542
1603,15804
513,14104
3148,21451
3578,20338
469,24850
4660,14956
4687,5948
1587,5827
4091,24243
2159,9040
1648,7235
1604,19111
4560,23258
3106,17235
4165,1318
3504,17328
1375,1661
4903,20849
3994,2027
4330,10609
3708,17491
2176,21814
2380,5990
3180,294
56,13596
1735,23182
4047,15149
1901,4121
3529,23329
4151,2975
1635,5440
3266,15937
3959,15240
223,4226
3061,12416
3811,15773
4347,5966
2841,6942
3310,24036
4087,14176
262,18018
2022,19244
2529,1700
616,11009
1255,21639
4222,3748
3611,14784
4721,12429
704,8517
2999,18728
808,20497
1304,22528
2756,2091
4604,12949
4848,12200
2046,12268
714,24498
4339,24288
314,5804
1493,20767
4355,19439
3829,19940
1303,3591
4304,10428
2137,17273
2133,8293
1614,11977
1591,11177
2364,4384
2397,11077
1306,1499
799,6457
1969,18089
4899,4094
151,8049
3771,8256
458,19650
2779,19036
1677,14624
652,3337
2209,15025
3961,7961
626,11188
4209,22445
482,3979
2845,10372
1614,11032
3703,5504
904,20272
3945,20065
743,13004
1138,9855
4449,18306
4074,18691
1825,21477
3014,5126
4620,23223
4387,13220
1386,13440
1818,6182
4004,16603
3738,13019
2618,7718
996,24
305,24034
2320,18455
719,595
4711,1975
1967,7613
3871,1060
453,1776
3953,4848
252,5840
728,9390
3087,11756
2881,18493
3874,15150
660,24139
3158,18486
2691,17925
3113,13782
3325,18639
3317,19128
4333,4737
454,8921
3273,9730
3351,16511
1919,9069
4103,16547
1199,15280
3514,5138
4619,7159
1427,9324
1739,1813
1882,13527
2127,19672
1392,5046
3739,20614
2297,2958
4257,6401
115,4677
3857,7390
3964,11475
3222,18585
1605,7160
4402,6956
1617,19243
2156,14577
2313,19967
3427,22586
2885,9666
787,22131
517,5198
4898,20643
3179,12586
1021,6335
4257,13384
1169,4237
3720,7561
156,2105
4670,24043
987,5319
432,10749
4646,18097
3618,17576
3789,3089
1338,22836
1907,13696
2034,20451
379,19447
1916,13903
2302,10857
1636,3943
82,22335
356,10876
596,20640
2221,17510
201,12634
4346,12634
2294,12161
229,7366
3017,24929
1312,4957
2106,1050
3040,24617
2209,4077
1451,15694
1708,8931
564,10935
1411,12002
766,14363
4305,260
2781,17092
4654,12782
1968,14920
863,23117
968,23891
4756,4699
3033,3466
1843,13274
976,10421
3792,14084
3047,6344
3275,17606
1042,13723
3765,14462
2215,3864
2622,196
2689,20751
4472,12076
1289,23672
4702,5242
3497,4224
1949,10188
3902,6508
2645,9118
3352,1902
3818,275
2341,3983
1618,23576
283,9218
2558,8375
1470,18645
238,7561
2730,2014
1759,6080
4163,18810
3260,18762
4470,20915
3814,10661
3927,19085
838,19383
1551,16281
1133,12659
4534,18280
569,3148
1031,17696
620,24904
1446,22722
1257,17518
2426,9991
1555,20121
4136,18787
1997,17819
2250,17136
1762,18498
4888,6718
2515,18101
3308,17911
4896,19837
1724,12677
4272,22860
4241,3229
831,9582
1380,3991
4892,2048
2979,19560
2275,19083
3220,11864
2138,24944
219,5047
4243,6903
643,18944
1035,19154
2694,5992
3430,24932
2326,5268
1856,5241
4776,21107
4763,21918
1767,18528
4338,27
172,10821
2536,21641
1500,12231
2027,13404
2912,24322
2344,19379
4719,22251
4274,723
2574,9381
33,7495
4341,20667
2645,8455
2192,7686
4366,16702
2435,24704
3088,22016
3223,11981
3960,19759
1003,4847
3176,5381
321,20779
43,14547
4436,269
3665,18144
1716,18790
1873,9235
2591,11748
4536,14813
3946,10949
4564,8037
4013,12258
119,24206
1817,5277
3714,6966
4782,7155
689,8387
2908,6274
1029,1098
3474,15174
466,6919
4726,20424
3958,12025
4949,24662
3490,21419
3585,10323
3850,4756
1645,22697
653,16138
2439,6135
2724,10107
1053,7376
190,9092
780,11171
503,19825
3819,3377
3020,22659
2247,1530
3147,22823
2763,6871
3363,2474
716,8123
1217,4089
2595,23797
4971,7561
1959,20119
2403,5369
894,19749
3342,4462
539,19468
390,23204
4850,2703
4847,22550
4719,8298
2659,14548
4640,7125
1886,15563
2649,9337
2369,10718
632,12214
2013,15886
51,24407
3183,13405
3623,23489
4377,19281
2621,21757
568,2251
4327,14083
2049,19450
273,4025
4246,856
1143,2680
4249,24469
3538,20383
1097,3790
2338,22632
4650,20997
2764,20302
395,826
2369,17118
2962,22222
3738,2002
2070,2499
930,17704
3742,19397
3397,10363
3635,15468
3199,7403
2245,23550
3315,11229
2003,15310
3210,8486
323,21681
3623,24281
4708,3319
3157,17683
1232,4155
3982,1315
1709,4745
1449,2613
1023,24286
4306,19528
1945,23068
1861,5232
4197,15059
3320,14840
2877,23326
1152,12985
4581,17660
3733,2410
173,19900
1032,4477
3181,15915
632,14427
4954,20772
1478,14661
128,11739
4277,10069
2858,2972
2021,1704
2981,13609
2423,11589
137,5541
310,425
2058,18075
396,18276
1846,6007
4552,12399
4946,3610
2337,13860
3388,12032
160,6506
2789,24931
4907,15166
3909,20198
2508,18555
941,11590
4378,21811
4855,4186
2486,5926
856,18017
1377,5596
1496,8325
3843,23083
2242,22182
1206,2931
38,8212
998,22972
1144,21062
3281,18698
2941,17813
4114,7664
1698,23172
1940,15001
1758,18617
1154,24871
3146,8307
3413,21563
1548,2821
2044,19016
3624,22934
2648,457
4191,23087
596,24048
2269,1824
100,12104
2192,17542
3959,11349
486,23952
313,23894
1263,18124
3038,20695
4633,22370
23,5040
298,8574
1115,23098
1587,12236
4480,24476
4473,15367
515,5390
1365,24170
1832,23420
2218,9598
3836,16889
750,20621
4654,21445
2323,12581
4492,23187
825,12877
616,24480
1121,6259
2774,24770
4437,9486
3288,9123
1033,9812
1108,14336
4325,15528
1669,12348
1519,6981
2628,1030
2,16042
2485,24523
472,19505
4450,21359
2776,21809
3181,21253
1662,20107
4445,24075
1532,24085
1801,11238
947,13557
931,12018
4359,19660
2791,14803
1934,2233
4329,3496
4968,16730
2518,9544
2325,8815
2624,11174
223,12906
777,11097
3917,9902
2974,5941
3838,6893
1999,6239
4000,5781
2301,7823
2497,22497
3351,18867
4207,2222
4691,12917
1668,9555
3093,15222
1622,14939
2650,9229
1415,11775
1066,19868
721,5995
2814,4670
2144,19840
3244,5253
1106,20721
3710,24953
727,18364
2267,620
4301,4885
1084,8855
3859,8766
3774,17207
456,7670
3295,21501
4087,18363
3761,10246
3396,9756
4394,3197
4331,4415
1834,10628
323,579
580,20563
3773,12787
2985,18709
2905,6009
2598,23157
4424,21146
4570,14351
4724,8043
2447,3978
1770,19754
2564,3811
2637,22549
1320,3109
1062,696
2684,10274
3305,18310
3066,21709
3858,23283
1752,16125
4108,846
4720,3011
3069,1625
2111,11951
415,23120
823,23070
743,18622
1353,872
4990,11299
1553,9281
3688,11552
4932,16055
4199,10912
4711,13838
2409,13995
2620,4380
4634,8411
2519,11887
3778,11113
2269,1523
2011,8058
1257,13336
1852,14318
2925,9283
3928,16150
4641,6130
4259,23486
1201,16242
4506,15422
2602,7547
3347,7426
1423,11213
134,10021
3201,13140
3214,4285
898,4505
2533,16246
3588,6671
2547,7476
428,5788
2965,17738
2436,7741
4945,1666
4537,23813
4412,1345
964,23034
1638,925
326,7211
488,23771
4837,15679
1114,2503
2239,5906
2376,22706
3985,7586
277,24121
4495,10527
3100,21260
3629,5854
791,3461
785,11021
2136,11856
3099,18000
3902,7927
2787,14800
2413,904
4606,2230
1384,22441
3911,23242
4615,1444
4086,20413
4675,15910
4943,19007
479,6561
1651,10078
1852,12254
542,8814
4819,20296
750,8901
338,13429
953,778
3315,20272
1022,9957
4136,24902
1079,10194
3446,3988
1302,9423
1788,21276
278,13300
4363,5704
1064,12766
4000,11450
4235,24483
2028,4684
3225,10231
